datetime,temperature,feels_like,temp_min,temp_max,pressure,humidity,visibility,wind_speed,wind_direction,clouds
1686190439,283.67,282.97,282.49,284.81,1020,84,10000,5.66,60,75
1686190439,283.67,282.97,282.49,284.81,1020,84,10000,5.66,60,75
1686190462,283.67,282.97,282.49,284.81,1020,84,10000,5.66,60,75
1686190586,283.69,282.99,282.49,284.81,1020,84,10000,5.66,60,75
1686191059,283.7,283.0,282.49,284.81,1020,84,10000,5.66,60,75
1686191059,283.7,283.0,282.49,284.81,1020,84,10000,5.66,60,75
1686191059,283.7,283.0,282.49,284.81,1020,84,10000,5.66,60,75
1686191186,283.71,283.01,282.49,284.81,1020,84,10000,5.66,60,75
1686191186,283.71,283.01,282.49,284.81,1020,84,10000,5.66,60,75
1686191540,283.69,282.99,282.49,284.76,1020,84,10000,4.63,70,75
1686191730,283.7,283.0,282.49,284.76,1020,84,10000,4.63,70,75
1686191730,283.7,283.0,282.49,284.76,1020,84,10000,4.63,70,75
1686191960,283.69,282.99,282.49,284.76,1020,84,10000,4.63,70,75
1686191960,283.69,282.99,282.49,284.76,1020,84,10000,4.63,70,75
1686192073,283.72,283.03,282.49,284.81,1020,84,10000,4.63,70,75
1686192155,283.72,283.03,282.49,284.81,1020,84,10000,4.63,70,75
1686192412,283.71,283.01,282.6,284.81,1020,84,10000,4.63,70,75
1686192412,283.71,283.01,282.6,284.81,1020,84,10000,4.63,70,75
1686192425,283.68,282.98,282.6,284.76,1020,84,10000,4.63,70,75
1686192979,283.65,282.95,282.6,284.81,1020,84,10000,4.63,70,75
1686192989,283.65,282.95,282.6,284.81,1020,84,10000,4.63,70,75
1686193162,283.65,282.95,282.6,284.81,1020,84,10000,4.63,70,75
1686193162,283.65,282.95,282.6,284.81,1020,84,10000,4.63,70,75
1686193162,283.65,282.95,282.6,284.81,1020,84,10000,4.63,70,75
1686193557,283.69,282.99,282.74,284.76,1020,84,10000,4.63,70,75
1686193557,283.69,282.99,282.74,284.76,1020,84,10000,4.63,70,75
1686193602,283.69,282.99,282.74,284.76,1020,84,10000,4.63,70,75
1686193602,283.69,282.99,282.74,284.76,1020,84,10000,4.63,70,75
1686193602,283.69,282.99,282.74,284.76,1020,84,10000,4.63,70,75
1686194111,283.65,282.95,282.61,284.81,1020,84,10000,4.63,70,75
1686194111,283.65,282.95,282.61,284.81,1020,84,10000,4.63,70,75
1686194111,283.65,282.95,282.61,284.81,1020,84,10000,4.63,70,75
1686194165,283.65,282.95,282.74,284.81,1020,84,10000,4.63,70,75
1686194463,283.62,282.92,282.74,284.81,1020,84,10000,4.63,70,75
1686194789,283.62,282.92,282.74,284.81,1020,84,10000,4.63,70,75
1686194789,283.62,282.92,282.74,284.81,1020,84,10000,4.63,70,75
1686194789,283.62,282.92,282.74,284.81,1020,84,10000,4.63,70,75
1686194789,283.62,282.92,282.74,284.81,1020,84,10000,4.63,70,75
1686194979,283.62,282.92,282.74,284.81,1020,84,10000,4.63,70,75
1686195268,283.77,283.03,282.74,284.94,1020,82,10000,4.12,60,75
1686195268,283.77,283.03,282.74,284.94,1020,82,10000,4.12,60,75
1686195465,283.65,282.95,282.74,284.81,1020,84,10000,4.12,60,75
1686195465,283.65,282.95,282.74,284.81,1020,84,10000,4.12,60,75
1686195559,283.65,282.95,282.74,284.81,1020,84,10000,4.12,60,75
1686195899,283.65,282.95,282.74,284.81,1020,84,10000,4.12,60,75
1686195899,283.65,282.95,282.74,284.81,1020,84,10000,4.12,60,75
1686195899,283.65,282.95,282.74,284.81,1020,84,10000,4.12,60,75
1686195911,283.67,282.97,282.74,284.81,1020,84,10000,4.12,60,75
1686195911,283.67,282.97,282.74,284.81,1020,84,10000,4.12,60,75
1686196464,283.66,282.96,282.74,284.37,1020,84,10000,4.12,60,75
1686196464,283.66,282.96,282.74,284.37,1020,84,10000,4.12,60,75
1686196464,283.66,282.96,282.74,284.37,1020,84,10000,4.12,60,75
1686196464,283.66,282.96,282.74,284.37,1020,84,10000,4.12,60,75
1686196655,283.66,282.96,282.74,284.37,1020,84,10000,4.12,60,75
1686196658,283.66,282.96,282.74,284.37,1020,84,10000,4.12,60,75
1686197125,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686197125,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686197260,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686197260,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686197662,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686197724,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686197724,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686197724,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686197724,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686198064,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686198244,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686198244,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686198244,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686198523,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686198523,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686198523,283.63,282.9,282.74,284.81,1020,83,10000,4.63,70,75
1686199018,283.68,282.96,282.74,284.81,1020,83,10000,4.63,70,75
1686199018,283.68,282.96,282.74,284.81,1020,83,10000,4.63,70,75
1686199066,283.68,282.96,282.74,284.81,1020,83,10000,4.63,70,75
1686199128,283.68,282.96,282.74,284.81,1020,83,10000,4.63,70,75
1686199363,283.7,282.98,282.74,284.81,1020,83,10000,4.63,70,75
1686199462,283.7,282.98,282.74,284.76,1020,83,10000,4.63,70,75
1686199670,283.75,283.03,282.74,284.76,1020,83,10000,4.63,70,75
1686199670,283.75,283.03,282.74,284.76,1020,83,10000,4.63,70,75
1686199971,283.75,283.03,282.74,284.81,1020,83,10000,4.63,70,75
1686200258,283.75,283.03,282.74,284.81,1020,83,10000,4.63,70,75
1686200258,283.75,283.03,282.74,284.81,1020,83,10000,4.63,70,75
1686200258,283.75,283.03,282.74,284.81,1020,83,10000,4.63,70,75
1686200415,283.78,283.07,282.74,284.81,1020,83,10000,4.63,70,75
1686200415,283.78,283.07,282.74,284.81,1020,83,10000,4.63,70,75
1686200723,283.89,283.13,282.82,284.94,1020,81,10000,4.63,60,75
1686200760,283.88,283.12,282.8,284.92,1020,81,10000,4.63,60,75
1686200760,283.88,283.12,282.8,284.92,1020,81,10000,4.63,60,75
1686200882,283.92,283.17,282.82,284.94,1020,81,10000,4.63,60,75
1686201182,283.92,283.17,282.82,284.94,1020,81,10000,4.63,60,75
1686201485,283.96,283.21,283.03,284.94,1020,81,10000,4.63,60,75
1686201507,283.96,283.21,283.03,284.94,1020,81,10000,4.63,60,75
1686201507,283.96,283.21,283.03,284.94,1020,81,10000,4.63,60,75
1686201507,283.96,283.21,283.03,284.94,1020,81,10000,4.63,60,75
1686201533,283.96,283.21,283.03,284.94,1020,81,10000,4.63,60,75
1686202111,283.96,283.21,283.03,284.94,1019,81,10000,4.63,60,75
1686202135,283.96,283.21,283.03,284.94,1019,81,10000,4.63,60,75
1686202135,283.96,283.21,283.03,284.94,1019,81,10000,4.63,60,75
1686202399,283.95,283.2,283.03,284.94,1020,81,10000,4.63,60,100
1686202399,283.95,283.2,283.03,284.94,1020,81,10000,4.63,60,100
1686202399,283.95,283.2,283.03,284.94,1020,81,10000,4.63,60,100
1686202399,283.95,283.2,283.03,284.94,1020,81,10000,4.63,60,100
1686202455,283.95,283.2,283.03,284.94,1020,81,10000,4.63,60,100
1686202821,284.03,283.29,283.03,285.04,1019,81,10000,4.63,60,100
1686203005,283.96,283.24,283.03,285.04,1019,82,10000,4.63,60,100
1686203005,283.96,283.24,283.03,285.04,1019,82,10000,4.63,60,100
1686203005,283.96,283.24,283.03,285.04,1019,82,10000,4.63,60,100
1686203212,283.99,283.27,283.03,285.04,1019,82,10000,4.63,60,100
1686203212,283.99,283.27,283.03,285.04,1019,82,10000,4.63,60,100
1686203606,284.0,283.28,283.03,285.27,1019,82,10000,4.63,60,100
1686203606,284.0,283.28,283.03,285.27,1019,82,10000,4.63,60,100
1686203606,284.0,283.28,283.03,285.27,1019,82,10000,4.63,60,100
1686203752,284.0,283.28,283.03,285.27,1019,82,10000,4.63,60,100
1686203752,284.0,283.28,283.03,285.27,1019,82,10000,4.63,60,100
1686204011,284.02,283.3,283.03,285.27,1019,82,10000,4.63,60,100
1686204217,284.04,283.33,283.03,285.27,1019,82,10000,4.63,60,75
1686204386,284.06,283.35,283.03,285.27,1019,82,10000,4.63,60,75
1686204492,284.06,283.35,283.03,285.27,1019,82,10000,4.63,60,75
1686204492,284.06,283.35,283.03,285.27,1019,82,10000,4.63,60,75
1686204577,284.09,283.38,283.03,285.27,1019,82,10000,4.63,60,75
1686205154,284.11,283.4,283.17,284.99,1019,82,10000,4.63,60,75
1686205154,284.11,283.4,283.17,284.99,1019,82,10000,4.63,60,75
1686205154,284.11,283.4,283.17,284.99,1019,82,10000,4.63,60,75
1686205202,284.11,283.4,283.17,284.99,1019,82,10000,4.63,60,75
1686205420,284.27,283.55,283.17,285.39,1019,81,10000,4.63,60,75
1686205420,284.27,283.55,283.17,285.39,1019,81,10000,4.63,60,75
1686205420,284.27,283.55,283.17,285.39,1019,81,10000,4.63,60,75
1686205772,284.35,283.64,283.17,285.47,1019,81,10000,4.63,60,75
1686205811,284.38,283.67,283.17,285.47,1019,81,10000,4.63,60,75
1686205834,284.41,283.71,283.17,285.47,1019,81,10000,4.63,60,75
1686205834,284.41,283.71,283.17,285.47,1019,81,10000,4.63,60,75
1686206120,284.48,283.78,283.38,285.47,1020,81,10000,5.14,80,75
1686206120,284.48,283.78,283.38,285.47,1020,81,10000,5.14,80,75
1686206120,284.48,283.78,283.38,285.47,1020,81,10000,5.14,80,75
1686206380,284.49,283.77,283.38,285.47,1019,80,10000,5.14,80,75
1686206380,284.49,283.77,283.38,285.47,1019,80,10000,5.14,80,75
1686206982,284.6,283.89,283.38,285.82,1020,80,10000,5.14,80,75
1686207045,284.63,283.92,283.38,285.95,1020,80,10000,5.14,80,75
1686207045,284.63,283.92,283.38,285.95,1020,80,10000,5.14,80,75
1686207230,284.69,283.99,283.38,286.15,1020,80,10000,5.14,80,75
1686207230,284.69,283.99,283.38,286.15,1020,80,10000,5.14,80,75
1686207483,284.76,284.04,283.73,286.15,1020,79,10000,5.14,80,75
1686207483,284.76,284.04,283.73,286.15,1020,79,10000,5.14,80,75
1686207641,284.81,284.09,283.73,286.15,1019,79,10000,5.14,80,75
1686207641,284.81,284.09,283.73,286.15,1019,79,10000,5.14,80,75
1686207641,284.81,284.09,283.73,286.15,1019,79,10000,5.14,80,75
1686207839,284.93,284.23,283.73,286.38,1019,79,10000,5.66,80,75
1686208243,284.99,284.27,283.85,286.45,1020,78,10000,5.66,80,75
1686208442,285.11,284.4,283.73,286.5,1019,78,10000,5.66,80,75
1686208442,285.11,284.4,283.73,286.5,1019,78,10000,5.66,80,75
1686208442,285.11,284.4,283.73,286.5,1019,78,10000,5.66,80,75
1686208442,285.11,284.4,283.73,286.5,1019,78,10000,5.66,80,75
1686208695,285.2,284.5,283.85,286.58,1019,78,10000,5.66,80,75
1686208794,285.2,284.5,283.85,286.58,1019,78,10000,5.66,80,75
1686208794,285.2,284.5,283.85,286.58,1019,78,10000,5.66,80,75
1686209044,285.21,284.51,283.85,286.7,1019,78,10000,5.66,80,75
1686209044,285.21,284.51,283.85,286.7,1019,78,10000,5.66,80,75
1686209447,285.36,284.67,284.03,286.7,1018,78,10000,5.66,80,75
1686209447,285.36,284.67,284.03,286.7,1018,78,10000,5.66,80,75
1686209461,285.37,284.68,284.03,286.88,1018,78,10000,5.66,80,75
1686209803,285.54,284.87,284.12,287.26,1021,78,10000,5.14,70,100
1686209803,285.54,284.87,284.12,287.26,1021,78,10000,5.14,70,100
1686210002,285.71,285.01,284.12,287.16,1020,76,10000,5.14,70,100
1686210002,285.71,285.01,284.12,287.16,1020,76,10000,5.14,70,100
1686210002,285.71,285.01,284.12,287.16,1020,76,10000,5.14,70,100
1686210248,285.82,285.1,284.12,287.16,1020,75,10000,5.14,70,100
1686210248,285.82,285.1,284.12,287.16,1020,75,10000,5.14,70,100
1686210609,285.92,285.21,284.12,287.6,1019,75,10000,5.14,70,100
1686210656,285.93,285.22,284.12,287.6,1019,75,10000,5.14,70,100
1686210871,285.98,285.28,284.29,287.6,1019,75,10000,5.14,70,100
1686210871,285.98,285.28,284.29,287.6,1019,75,10000,5.14,70,100
1686211088,286.08,285.36,284.29,287.6,1019,74,10000,5.14,70,100
1686211088,286.08,285.36,284.29,287.6,1019,74,10000,5.14,70,100
1686211212,286.11,285.42,284.29,287.81,1019,75,10000,5.14,70,100
1686211212,286.11,285.42,284.29,287.81,1019,75,10000,5.14,70,100
1686211212,286.11,285.42,284.29,287.81,1019,75,10000,5.14,70,100
1686211455,286.28,285.58,284.83,287.99,1019,74,10000,4.12,50,75
1686211692,286.26,285.56,284.83,287.99,1019,74,10000,4.12,50,75
1686211692,286.26,285.56,284.83,287.99,1019,74,10000,4.12,50,75
1686211776,286.29,285.59,284.83,287.99,1019,74,10000,4.12,50,75
1686211776,286.29,285.59,284.83,287.99,1019,74,10000,4.12,50,75
1686212070,286.45,285.74,284.83,288.3,1019,73,10000,4.47,23,75
1686212163,286.67,285.96,284.83,288.83,1019,72,10000,4.12,50,75
1686212464,286.48,285.8,284.84,288.55,1019,74,10000,4.12,50,75
1686212487,286.51,285.83,284.84,288.55,1019,74,10000,4.12,50,75
1686212487,286.51,285.83,284.84,288.55,1019,74,10000,4.12,50,75
1686212832,286.75,286.07,285.03,288.72,1019,73,10000,4.12,50,75
1686212840,286.75,286.07,285.03,288.72,1019,73,10000,4.12,50,75
1686212840,286.75,286.07,285.03,288.72,1019,73,10000,4.12,50,75
1686213008,287.09,286.39,285.03,288.83,1019,71,10000,4.12,50,75
1686213008,287.09,286.39,285.03,288.83,1019,71,10000,4.12,50,75
1686213492,287.46,286.8,285.12,289.66,1020,71,10000,4.12,60,75
1686213492,287.46,286.8,285.12,289.66,1020,71,10000,4.12,60,75
1686213492,287.46,286.8,285.12,289.66,1020,71,10000,4.12,60,75
1686213636,287.57,286.9,285.12,289.87,1020,70,10000,4.12,60,75
1686213862,287.62,286.98,285.12,289.87,1020,71,10000,4.12,60,75
1686214128,287.73,287.07,285.12,289.87,1020,70,10000,4.12,60,75
1686214238,287.81,287.16,285.4,289.87,1020,70,10000,4.12,60,75
1686214276,287.77,287.09,285.4,289.87,1020,69,10000,4.12,60,75
1686214276,287.77,287.09,285.4,289.87,1020,69,10000,4.12,60,75
1686214514,287.77,287.09,285.4,289.87,1020,69,10000,4.12,60,75
1686214678,287.83,287.18,285.4,289.53,1020,70,10000,4.12,60,75
1686214896,288.13,287.49,286.03,290.42,1020,69,10000,4.12,60,75
1686214896,288.13,287.49,286.03,290.42,1020,69,10000,4.12,60,75
1686215123,288.07,287.42,286.12,290.09,1020,69,10000,4.12,70,75
1686215123,288.07,287.42,286.12,290.09,1020,69,10000,4.12,70,75
1686215297,288.08,287.43,286.12,290.09,1019,69,10000,4.12,70,75
1686215306,288.08,287.43,286.12,290.09,1019,69,10000,4.12,70,75
1686215306,288.08,287.43,286.12,290.09,1019,69,10000,4.12,70,75
1686215445,288.07,287.42,286.12,290.09,1019,69,10000,4.12,70,75
1686215445,288.07,287.42,286.12,290.09,1019,69,10000,4.12,70,75
1686215662,288.13,287.49,286.12,290.09,1019,69,10000,4.12,70,75
1686215892,288.27,287.64,286.12,290.64,1019,69,10000,4.12,70,75
1686215892,288.27,287.64,286.12,290.64,1019,69,10000,4.12,70,75
1686215892,288.27,287.64,286.12,290.64,1019,69,10000,4.12,70,75
1686215892,288.27,287.64,286.12,290.64,1019,69,10000,4.12,70,75
1686216509,288.48,287.84,286.12,290.64,1019,68,10000,4.12,70,75
1686216509,288.48,287.84,286.12,290.64,1019,68,10000,4.12,70,75
1686216612,288.61,287.99,286.12,290.64,1019,68,10000,4.12,70,75
1686216612,288.61,287.99,286.12,290.64,1019,68,10000,4.12,70,75
1686216612,288.61,287.99,286.12,290.64,1019,68,10000,4.12,70,75
1686216935,289.23,288.62,286.92,292.09,1020,66,10000,4.12,60,20
1686217092,289.28,288.65,286.92,292.09,1020,65,10000,4.12,60,20
1686217289,289.45,288.83,286.92,292.09,1020,65,10000,4.12,60,20
1686217308,289.45,288.83,286.92,292.09,1020,65,10000,4.12,60,20
1686217308,289.45,288.83,286.92,292.09,1020,65,10000,4.12,60,20
1686217866,289.82,289.21,287.12,292.74,1020,64,10000,4.12,60,20
1686217925,289.84,289.24,287.12,292.99,1020,64,10000,4.12,60,20
1686217925,289.84,289.24,287.12,292.99,1020,64,10000,4.12,60,20
1686218144,289.93,289.31,287.12,292.99,1020,63,10000,4.12,60,20
1686218144,289.93,289.31,287.12,292.99,1020,63,10000,4.12,60,20
1686218239,289.94,289.32,287.12,292.99,1020,63,10000,4.12,60,20
1686218239,289.94,289.32,287.12,292.99,1020,63,10000,4.12,60,20
1686218422,290.02,289.41,287.12,292.99,1020,63,10000,4.12,60,20
1686218471,290.06,289.45,287.12,292.86,1020,63,10000,4.12,60,20
1686218471,290.06,289.45,287.12,292.86,1020,63,10000,4.12,60,20
1686218471,290.06,289.45,287.12,292.86,1020,63,10000,4.12,60,20
1686219133,290.12,289.49,288.03,292.99,1019,62,10000,4.63,90,0
1686219133,290.12,289.49,288.03,292.99,1019,62,10000,4.63,90,0
1686219133,290.12,289.49,288.03,292.99,1019,62,10000,4.63,90,0
1686219133,290.12,289.49,288.03,292.99,1019,62,10000,4.63,90,0
1686219133,290.12,289.49,288.03,292.99,1019,62,10000,4.63,90,0
1686219490,290.37,289.74,288.03,293.2,1018,61,10000,4.63,90,0
1686219664,290.23,289.64,287.59,292.86,1019,63,10000,4.63,90,0
1686219695,290.23,289.64,287.59,292.86,1019,63,10000,4.63,90,0
1686219695,290.23,289.64,287.59,292.86,1019,63,10000,4.63,90,0
1686219695,290.23,289.64,287.59,292.86,1019,63,10000,4.63,90,0
1686219733,290.35,289.74,287.59,293.2,1019,62,10000,4.63,90,0
1686220056,290.31,289.7,287.59,293.3,1019,62,10000,4.63,90,0
1686220297,290.69,290.09,287.59,293.76,1018,61,10000,4.63,90,0
1686220297,290.69,290.09,287.59,293.76,1018,61,10000,4.63,90,0
1686220297,290.69,290.09,287.59,293.76,1018,61,10000,4.63,90,0
1686220485,290.89,290.29,288.03,294.11,1020,60,10000,5.14,80,0
1686220948,291.03,290.41,288.03,294.11,1019,59,10000,5.14,80,0
1686220948,291.03,290.41,288.03,294.11,1019,59,10000,5.14,80,0
1686220948,291.03,290.41,288.03,294.11,1019,59,10000,5.14,80,0
1686221170,291.09,290.48,288.03,294.11,1019,59,10000,5.14,80,0
1686221475,291.17,290.59,288.03,294.31,1019,60,10000,5.14,80,0
1686221475,291.17,290.59,288.03,294.31,1019,60,10000,5.14,80,0
1686221475,291.17,290.59,288.03,294.31,1019,60,10000,5.14,80,0
1686221549,291.17,290.57,288.03,294.31,1019,59,10000,5.14,80,0
1686221549,291.17,290.57,288.03,294.31,1019,59,10000,5.14,80,0
1686221619,291.12,290.51,288.03,294.31,1020,59,10000,5.14,80,0
1686221856,291.26,290.67,288.03,294.31,1020,59,10000,5.14,80,0
1686221962,291.25,290.66,288.03,294.31,1018,59,10000,5.14,80,0
1686221962,291.25,290.66,288.03,294.31,1018,59,10000,5.14,80,0
1686221962,291.25,290.66,288.03,294.31,1018,59,10000,5.14,80,0
1686222492,291.42,290.84,288.7,294.66,1019,59,10000,4.12,60,0
1686222731,291.68,291.1,288.7,294.84,1018,58,10000,4.12,60,0
1686222764,291.68,291.08,288.7,294.87,1018,57,10000,4.12,60,0
1686222979,291.64,291.06,288.7,294.66,1018,58,10000,4.12,60,0
1686222979,291.64,291.06,288.7,294.66,1018,58,10000,4.12,60,0
1686223125,291.67,291.07,288.7,294.66,1018,57,10000,4.12,60,0
1686223357,291.76,291.16,288.7,294.66,1018,57,10000,4.12,60,0
1686223357,291.76,291.16,288.7,294.66,1018,57,10000,4.12,60,0
1686223557,291.8,291.21,288.7,294.66,1018,57,10000,4.12,60,0
1686223557,291.8,291.21,288.7,294.66,1018,57,10000,4.12,60,0
1686223762,292.04,291.45,289.26,294.66,1018,56,10000,4.12,60,0
1686223804,292.21,291.63,289.26,295.39,1018,56,10000,4.12,60,0
1686223978,292.23,291.63,289.22,295.19,1018,55,10000,4.63,80,0
1686223978,292.23,291.63,289.22,295.19,1018,55,10000,4.63,80,0
1686224182,292.35,291.76,289.26,295.22,1018,55,10000,4.63,80,0
1686224502,292.52,291.95,289.26,295.39,1018,55,10000,4.63,80,0
1686224502,292.52,291.95,289.26,295.39,1018,55,10000,4.63,80,0
1686224581,292.53,291.96,289.26,295.39,1018,55,10000,4.63,80,0
1686224581,292.53,291.96,289.26,295.39,1018,55,10000,4.63,80,0
1686224665,292.54,291.97,289.26,295.39,1018,55,10000,4.63,80,0
1686224919,292.63,292.04,289.26,295.77,1018,54,10000,4.63,80,0
1686224919,292.63,292.04,289.26,295.77,1018,54,10000,4.63,80,0
1686224919,292.63,292.04,289.26,295.77,1018,54,10000,4.63,80,0
1686224923,292.63,292.04,289.26,295.77,1018,54,10000,4.63,80,0
1686224923,292.63,292.04,289.26,295.77,1018,54,10000,4.63,80,0
1686225541,292.69,292.11,289.81,295.95,1018,54,10000,4.63,80,0
1686225541,292.69,292.11,289.81,295.95,1018,54,10000,4.63,80,0
1686225790,292.81,292.27,290.87,296.33,1018,55,10000,4.63,70,0
1686225790,292.81,292.27,290.87,296.33,1018,55,10000,4.63,70,0
1686225927,292.87,292.31,290.87,296.33,1018,54,10000,4.63,70,0
1686226289,293.24,292.69,290.87,296.5,1018,53,10000,4.63,70,0
1686226289,293.24,292.69,290.87,296.5,1018,53,10000,4.63,70,0
1686226289,293.24,292.69,290.87,296.5,1018,53,10000,4.63,70,0
1686226412,293.24,292.69,290.87,296.5,1018,53,10000,4.63,70,0
1686226412,293.24,292.69,290.87,296.5,1018,53,10000,4.63,70,0
1686226601,293.14,292.6,290.87,295.54,1018,54,10000,4.63,70,0
1686226934,293.23,292.7,290.87,295.54,1018,54,10000,4.63,70,0
1686227025,293.24,292.71,290.87,296.45,1017,54,10000,4.63,70,0
1686227025,293.24,292.71,290.87,296.45,1017,54,10000,4.63,70,0
1686227025,293.24,292.71,290.87,296.45,1017,54,10000,4.63,70,0
1686227025,293.24,292.71,290.87,296.45,1017,54,10000,4.63,70,0
1686227362,293.24,292.69,290.87,296.45,1017,53,10000,4.63,70,0
1686227411,293.25,292.7,290.87,296.45,1017,53,10000,4.63,70,0
1686227411,293.25,292.7,290.87,296.45,1017,53,10000,4.63,70,0
1686227624,293.38,292.84,291.38,296.45,1017,53,10000,4.12,80,0
1686227701,293.38,292.84,291.38,296.45,1017,53,10000,4.12,80,0
1686228028,293.77,293.25,291.38,297.09,1017,52,10000,4.12,80,0
1686228262,293.8,293.28,291.38,297.09,1017,52,10000,4.12,80,0
1686228262,293.8,293.28,291.38,297.09,1017,52,10000,4.12,80,0
1686228262,293.8,293.28,291.38,297.09,1017,52,10000,4.12,80,0
1686228407,293.88,293.34,291.42,297.09,1017,51,10000,4.12,80,0
1686228407,293.88,293.34,291.42,297.09,1017,51,10000,4.12,80,0
1686228667,293.94,293.41,291.42,297.09,1017,51,10000,4.12,80,0
1686228667,293.94,293.41,291.42,297.09,1017,51,10000,4.12,80,0
1686228835,293.94,293.41,291.42,297.09,1017,51,10000,4.12,80,0
1686228872,293.97,293.44,291.42,297.09,1017,51,10000,4.12,80,0
1686229369,294.31,293.81,291.42,297.09,1017,51,10000,4.63,70,0
1686229444,294.2,293.69,291.42,297.01,1017,51,10000,4.63,70,0
1686229460,294.22,293.71,291.98,297.01,1017,51,10000,4.63,70,0
1686229460,294.22,293.71,291.98,297.01,1017,51,10000,4.63,70,0
1686229460,294.22,293.71,291.98,297.01,1017,51,10000,4.63,70,0
1686229790,294.29,293.79,291.98,297.64,1017,51,10000,4.63,70,0
1686229922,294.25,293.75,291.98,297.01,1017,51,10000,4.63,70,0
1686229956,294.25,293.75,291.98,297.01,1017,51,10000,4.63,70,0
1686229956,294.25,293.75,291.98,297.01,1017,51,10000,4.63,70,0
1686230213,294.09,293.6,291.42,297.1,1017,52,10000,4.63,70,0
1686230477,294.13,293.64,291.42,297.1,1017,52,10000,4.63,70,0
1686230477,294.13,293.64,291.42,297.1,1017,52,10000,4.63,70,0
1686230477,294.13,293.64,291.42,297.1,1017,52,10000,4.63,70,0
1686230654,294.15,293.66,291.42,297.1,1017,52,10000,4.63,70,0
1686230654,294.15,293.66,291.42,297.1,1017,52,10000,4.63,70,0
1686231105,294.48,293.97,291.42,297.65,1017,50,10000,4.63,70,0
1686231105,294.48,293.97,291.42,297.65,1017,50,10000,4.63,70,0
1686231105,294.48,293.97,291.42,297.65,1017,50,10000,4.63,70,0
1686231105,294.48,293.97,291.42,297.65,1017,50,10000,4.63,70,0
1686231293,294.58,294.08,291.42,297.65,1017,50,10000,5.14,80,0
1686231591,294.45,293.94,291.42,297.65,1017,50,10000,5.14,80,0
1686231591,294.45,293.94,291.42,297.65,1017,50,10000,5.14,80,0
1686231874,294.51,294.01,291.42,297.65,1017,50,10000,5.14,80,0
1686231874,294.51,294.01,291.42,297.65,1017,50,10000,5.14,80,0
1686231874,294.51,294.01,291.42,297.65,1017,50,10000,5.14,80,0
1686232350,294.6,294.11,291.93,297.65,1017,50,10000,5.14,80,0
1686232350,294.6,294.11,291.93,297.65,1017,50,10000,5.14,80,0
1686232350,294.6,294.11,291.93,297.65,1017,50,10000,5.14,80,0
1686232477,294.75,294.25,291.93,297.65,1017,49,10000,5.14,80,0
1686232477,294.75,294.25,291.93,297.65,1017,49,10000,5.14,80,0
1686232930,294.71,294.2,290.87,297.65,1017,49,10000,6.17,80,0
1686233077,294.77,294.27,291.93,297.76,1017,49,10000,6.17,80,0
1686233077,294.77,294.27,291.93,297.76,1017,49,10000,6.17,80,0
1686233077,294.77,294.27,291.93,297.76,1017,49,10000,6.17,80,0
1686233253,294.83,294.33,291.93,297.76,1017,49,10000,6.17,80,0
1686233525,294.82,294.32,291.93,297.76,1017,49,10000,6.17,80,0
1686233662,294.82,294.32,291.93,297.76,1017,49,10000,6.17,80,0
1686233662,294.82,294.32,291.93,297.76,1017,49,10000,6.17,80,0
1686233680,294.82,294.32,291.93,297.76,1017,49,10000,6.17,80,0
1686233680,294.82,294.32,291.93,297.76,1017,49,10000,6.17,80,0
1686233680,294.82,294.32,291.93,297.76,1017,49,10000,6.17,80,0
1686234315,294.69,294.21,291.42,297.76,1016,50,10000,6.17,80,0
1686234455,294.66,294.17,291.42,297.76,1016,50,10000,6.17,80,0
1686234455,294.66,294.17,291.42,297.76,1016,50,10000,6.17,80,0
1686234455,294.66,294.17,291.42,297.76,1016,50,10000,6.17,80,0
1686234854,294.64,294.15,291.98,297.13,1016,50,10000,6.17,110,0
1686234854,294.64,294.15,291.98,297.13,1016,50,10000,6.17,110,0
1686234916,294.64,294.15,291.98,297.13,1016,50,10000,6.17,110,0
1686234920,294.64,294.15,291.98,297.13,1016,50,10000,6.17,110,0
1686235077,294.63,294.11,291.98,297.13,1016,49,10000,6.17,110,0
1686235275,294.71,294.2,291.98,297.13,1016,49,10000,6.17,110,0
1686235288,294.68,294.17,291.98,297.13,1016,49,10000,6.17,110,0
1686235288,294.68,294.17,291.98,297.13,1016,49,10000,6.17,110,0
1686235316,294.68,294.17,291.98,297.13,1016,49,10000,6.17,110,0
